Title,Jurisdictions,Document type,Document file
Ohio v. EPA,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2023/20230118_docket-22-1081_amicus-brief-1.pdf
Ohio v. EPA,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2023/20230120_docket-22-1081_amicus-brief.pdf
Ohio v. EPA,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20221031_docket-22-1081_amicus-brief-1.pdf
Ohio v. EPA,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20221103_docket-22-1081_amicus-brief.pdf
Ohio v. EPA,US,motion to intervene,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220512_docket-22-1081_motion-to-intervene-1.pdf
Ohio v. EPA,US,petition for review,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220512_docket-22-1081_petition-for-review-1.pdf
Ohio v. EPA,US,motion to intervene,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220519_docket-22-1081_motion-to-intervene-1.pdf
Friends of the Earth v. U.S. Department of State,US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220531_docket-122-cv-01518_complaint.pdf
Center for Biological Diversity v. U.S. Fish &amp; Wildlife Service,US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220519_docket-122-cv-00387_complaint.pdf
Exxon Mobil Corp. v. Santa Barbara County Board of Supervisors,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2023/20230927_docket-222-cv-03225_order.pdf
Exxon Mobil Corp. v. Santa Barbara County Board of Supervisors,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20221101_docket-222-cv-03225_order-1.pdf
Exxon Mobil Corp. v. Santa Barbara County Board of Supervisors,US,motion to intervene,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220901_docket-222-cv-03225_motion-to-intervene.pdf
Exxon Mobil Corp. v. Santa Barbara County Board of Supervisors,US,petition,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220511_docket-222-cv-03225_petition-1.pdf
Save the Manatee Club v. EPA,US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220510_docket-622-cv-00868_complaint.pdf
Energy Policy Advocates v. White House Office of Science &amp; Technology Policy,US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220505_docket-22-cv-1251_complaint.pdf
Southern Environmental Law Center v. Tennessee Valley Authority,US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220324_docket-22-cv-108_complaint.pdf
Glen Oaks Village Owners Inc. v. City of New York,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20221028_docket-1543272022_reply-1.pdf
Glen Oaks Village Owners Inc. v. City of New York,US,motion to dismiss,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220728_docket-1543272022_motion-to-dismiss.pdf
Glen Oaks Village Owners Inc. v. City of New York,US,opposition,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220930_docket-1543272022_opposition.pdf
Glen Oaks Village Owners Inc. v. City of New York,US,decision,https://climatecasechart.com/wp-content/uploads/case-documents/2023/20231027_docket-1543272022_decision.pdf
Glen Oaks Village Owners Inc. v. City of New York,US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220518_docket-1543272022_complaint-1.pdf
Communities for a Better Environment v. City of Paramount,US,petition for writ of mandate,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220516_docket-na_petition-for-writ-of-mandate.pdf
"People v. Jofaz Transportation, Inc.",US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220511_docket-513822-2022_complaint.pdf
Suncor Energy (U.S.A.) Inc. v. Board of County Commissioners of Boulder County,US,order,
Suncor Energy (U.S.A.) Inc. v. Board of County Commissioners of Boulder County,US,application,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220526_docket-21A662_application.pdf
Suncor Energy (U.S.A.) Inc. v. Board of County Commissioners of Boulder County,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220429_docket-21A662_letter.pdf
Suncor Energy (U.S.A.) Inc. v. Board of County Commissioners of Boulder County,US,application,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220426_docket-21A662_application.pdf
Delaware v. BP America Inc.,US,opposition,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20221011_docket-22-1096_opposition.pdf
Delaware v. BP America Inc.,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20221012_docket-22-1096_order.pdf
Delaware v. BP America Inc.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20221004_docket-22-1096_letter.pdf
Delaware v. BP America Inc.,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220930_docket-22-1096_order.pdf
Delaware v. BP America Inc.,US,petition for rehearing,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220914_docket-22-1096_petition-for-rehearing-1.pdf
Delaware v. BP America Inc.,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220930_docket-22-1096_motion.pdf
Delaware v. BP America Inc.,US,order,
Delaware v. BP America Inc.,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220817_docket-22-1096_opinion.pdf
Delaware v. BP America Inc.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220809_docket-22-1096_letter.pdf
Delaware v. BP America Inc.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220726_docket-22-1096_letter.pdf
Delaware v. BP America Inc.,US,na,
Delaware v. BP America Inc.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220608_docket-22-1096_letter.pdf
Delaware v. BP America Inc.,US,notification,
Delaware v. BP America Inc.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220525_docket-22-1096_letter.pdf
Delaware v. BP America Inc.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220519_docket-22-1096_letter.pdf
Delaware v. BP America Inc.,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220512_docket-22-1096_reply.pdf
Delaware v. BP America Inc.,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220414_docket-22-1096_brief.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-22-1096_amicus-brief.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-22-1096_amicus-brief-1.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-22-1096_amicus-brief-2.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-22-1096_amicus-brief-3.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-22-1096_amicus-brief-4.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-22-1096_amicus-brief-5.pdf
Delaware v. BP America Inc.,US,letter,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220427_docket-22-1096_letter.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-22-1096_amicus-brief-6.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-22-1096_amicus-brief-7.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-22-1096_amicus-brief-8.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220322_docket-22-1096_amicus-brief-2.pdf
Delaware v. BP America Inc.,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220315_docket-22-1096_brief.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220322_docket-22-1096_amicus-brief-3.pdf
Delaware v. BP America Inc.,US,amicus brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220322_docket-22-1096_amicus-brief.pdf
"Soybean Associations for the States of Iowa, Minnesota, and South Dakota v. EPA",US,petition for review,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220513_docket-22-1083_petition-for-review.pdf
American Fuel &amp; Petrochemical Manufacturers v. EPA,US,petition for review,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220513_docket-22-1084_petition-for-review.pdf
Clean Fuels Development Coalition v. EPA,US,petition for review,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220513_docket-22-1085_petition-for-review.pdf
Louisiana v. U.S. Department of Energy,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2024/20240108_docket-22-60146_opinion.pdf
Louisiana v. U.S. Department of Energy,US,declaration,https://climatecasechart.com/wp-content/uploads/case-documents/2023/20230412_docket-22-60146_declaration.pdf
Louisiana v. U.S. Department of Energy,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220706_docket-22-60146_brief.pdf
Louisiana v. U.S. Department of Energy,US,petition for review,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220317_docket-22-60146_petition-for-review-1.pdf
County of Maui v. Sunoco LP,US,notice of removal,nan
American Public Gas Association v. U.S. Department of Energy,US,notice,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220415_docket-20-1068_notice.pdf
American Public Gas Association v. U.S. Department of Energy,US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220428_docket-20-1068_motion.pdf
American Public Gas Association v. U.S. Department of Energy,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220118_docket-20-1068_opinion.pdf
American Public Gas Association v. U.S. Department of Energy,US,opposition,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220516_docket-20-1068_opposition.pdf
American Public Gas Association v. U.S. Department of Energy,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220601_docket-20-1068_order.pdf
American Public Gas Association v. U.S. Department of Energy,US,petition for review,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20200309_docket-20-1068_petition-for-review.pdf
American Public Gas Association v. U.S. Department of Energy,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220523_docket-20-1068_reply.pdf
American Public Gas Association v. U.S. Department of Energy,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2020/20201221_docket-20-1068_brief.pdf
American Public Gas Association v. U.S. Department of Energy,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210222_docket-20-1068_brief.pdf
American Public Gas Association v. U.S. Department of Energy,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210823_docket-20-1068_brief.pdf
American Public Gas Association v. U.S. Department of Energy,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210719_docket-20-1068_brief.pdf
American Public Gas Association v. U.S. Department of Energy,US,brief,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210421_docket-20-1068_brief.pdf
American Public Gas Association v. U.S. Department of Energy,US,reply,https://climatecasechart.com/wp-content/uploads/case-documents/2021/20210421_docket-20-1068_reply.pdf
"United States v. Schnitzer Steel Industries, Inc.",US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220421_docket-122-cv-10604_complaint.pdf
"United States v. Schnitzer Steel Industries, Inc.",US,consent decree,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220422_docket-122-cv-10604_consent-decree.pdf
"United States v. Schnitzer Steel Industries, Inc.",US,motion,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220622_docket-122-cv-10604_motion.pdf
"Tracer Lane II Realty, LLC v. City of Waltham",US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220602_docket-SJC-13195_opinion.pdf
Commonwealth v. Utility Expense Reduction,US,complaint,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220630_docket-2284CV01479_complaint.pdf
Commonwealth v. Utility Expense Reduction,US,judgment,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220630_docket-2284CV01479_judgment.pdf
In re Determination of Need for Environmental Impact Statement for Pavilion Estates Subdivision,US,opinion,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220606_docket-A21-1276_opinion.pdf
Zevon v. Rossi,US,decision,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220527_docket-PC-2019-6129_decision.pdf
Texas v. National Highway Traffic Safety Administration,US,motion to intervene,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220801_docket-22-1144_motion-to-intervene.pdf
Texas v. National Highway Traffic Safety Administration,US,petition for review,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220630_docket-22-1144_petition-for-review-1.pdf
American Fuel &amp; Petrochemical Manufacturers v. National Highway Traffic Safety Administration,US,motion to intervene,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220729_docket-22-1145_motion-to-intervene.pdf
American Fuel &amp; Petrochemical Manufacturers v. National Highway Traffic Safety Administration,US,petition for review,https://climatecasechart.com/wp-content/uploads/case-documents/2022/20220630_docket-22-1145_petition-for-review.pdf
Natural Resources Defense Council v. National Highway Traffic Safety Administration,US,order,https://climatecasechart.com/wp-content/uploads/case-documents/2023/20230829_docket-22-1080_order.pdf
